KOI Name,NExScI Disposition,Kepler Name,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number
K03341.01,CANDIDATE,,27.096514600000003,139.3521,2454972.352,0.769,8.42,208.4,0.013999999999999999,0.11159000000000001,2.13,0.179,87.3,700.0,56.79,16.3,0.405,0.264,0.0,0.0,5775.0,4.1930000000000005,0.14,1.3519999999999999,1.038,4.345,14.673,16.4,2,52
K03341.02,CANDIDATE,,11.5474983,139.9777,2454972.978,0.495,6.684,115.5,0.01,0.22364,1.48,0.10099999999999999,87.56,930.0,176.97,11.64,0.405,0.264,0.0,0.0,5775.0,4.1930000000000005,0.14,1.3519999999999999,1.038,3.306,9.805,12.3,2,112
K02415.01,CANDIDATE,,5.25419589,133.72952,2454966.73,0.006999999999999999,2.9878,461.8,0.02,1.7664400000000002,2.12,0.06,89.97,1093.0,338.15,13.710999999999999,0.35100000000000003,0.289,0.0,0.0,6123.0,4.4719999999999995,-0.14,0.987,1.053,4.553999999999999,22.986,26.1,1,212
K06608.01,FALSE POSITIVE,,16.294213708,143.1937219,2454976.194,0.612,6.01687,174006.0,0.413,1.30728,68.05,0.132,88.67,929.0,176.22,26.375,0.32,0.305,0.0,0.0,6237.0,4.145,0.02,1.508,1.156,1771.289,10354.355,7486.2,1,82
K06132.01,CANDIDATE,,33.3200908,150.0494,2454983.049,0.069,6.5265,6186.9,0.07200000000000001,1.23835,13.0,0.22399999999999998,89.91,750.0,74.79000000000002,41.73,0.33299999999999996,0.307,0.0,0.0,6264.0,4.133,0.26,1.651,1.3519999999999999,31.838,59.233999999999995,84.5,3,4
K06132.02,CONFIRMED,Kepler-1640 b,7.5844241,137.847,2454970.847,0.815,3.918,1005.0,0.032,0.27466999999999997,5.83,0.084,85.04,1228.0,537.4,9.42,0.33299999999999996,0.307,0.0,0.0,6264.0,4.133,0.26,1.651,1.3519999999999999,7.437,22.224,23.8,3,20
K06132.03,CANDIDATE,,11.867172,142.985,2454975.985,0.001,4.815,595.6,0.022000000000000002,0.9597399999999999,4.03,0.113,90.0,1058.0,296.23,19.26,0.33299999999999996,0.307,0.0,0.0,6264.0,4.133,0.26,1.651,1.3519999999999999,6.974,12.085999999999999,13.4,3,14
K02345.01,CONFIRMED,Kepler-1201 b,15.18727049,134.05495,2454967.055,0.8390000000000001,4.5089999999999995,292.5,0.018000000000000002,0.26952,1.94,0.11800000000000001,86.77,789.0,91.56,14.87,0.307,0.306,0.0,0.0,6136.0,4.414,-0.36,1.005,0.956,4.6160000000000005,17.602,21.4,1,73
K01578.01,FALSE POSITIVE,,2.27190723,134.79852,2454967.799,0.7190000000000001,5.382999999999999,149.0,0.012,0.05337000000000001,1.12,0.032,72.88,1318.0,714.27,2.44,0.373,0.27899999999999997,0.0,0.0,5788.0,4.506,-0.38,0.856,0.856,4.436,19.964000000000002,36.8,1,477
K02010.01,CONFIRMED,Kepler-1051 b,25.96190067,138.96908,2454971.969,0.02,6.2732,350.3,0.017,0.93345,3.25,0.18899999999999997,89.96,850.0,123.11,32.16,0.324,0.305,0.0,0.0,6369.0,4.088,0.06,1.729,1.337,7.561,26.85,37.5,1,43
K04213.01,FALSE POSITIVE,,3.67515329,131.681,2454964.681,0.73,7.082999999999999,56.0,0.006999999999999999,0.03324,0.71,0.046,75.28,1150.0,414.64,2.87,0.33399999999999996,0.29600000000000004,0.0,0.0,5968.0,4.534,-0.26,0.8809999999999999,0.97,3.66,13.703,16.7,1,296
K06609.01,FALSE POSITIVE,,11.02520205,131.715631,2454964.716,0.439,12.8097,429759.0,0.653,0.18164,164.02,0.098,87.61,1294.0,663.1799999999998,10.529000000000002,0.317,0.293,0.0,0.0,6047.0,3.7239999999999998,-0.88,2.3,1.021,7125.696999999999,39695.543,2585.5,1,101
K03817.01,FALSE POSITIVE,,0.9334890659999999,132.101834,2454965.102,1.2429999999999999,1.41864,14259.0,0.406,0.97086,48.01,0.018000000000000002,69.51,1979.0,3648.49,3.55,0.386,0.271,0.0,0.0,5758.0,4.3069999999999995,-0.24,1.084,0.8690000000000001,24.52,343.634,374.5,1,662
K01565.01,FALSE POSITIVE,,0.466743525,133.971123,2454966.971,1.186,1.3956,796.1,0.21899999999999997,0.23581,20.43,0.012,31.79,2197.0,5480.92,1.395,0.386,0.271,0.0,0.0,5791.0,4.5489999999999995,-0.18,0.856,0.946,3.877,8.797,103.6,1,1428
K08102.01,FALSE POSITIVE,,171.046664,293.02637000000004,2455126.026,0.387,2.438,731.0,0.025,84.9007,32.31,0.8340000000000001,89.96,827.0,110.64,508.0,0.547,0.17800000000000002,0.0,0.0,4932.0,2.697,0.07,12.048,2.6319999999999997,6.156000000000001,7.86,9.8,1,4
K08256.01,FALSE POSITIVE,,343.56446,203.9865,2455036.9869999997,0.433,18.94,179.6,0.012,0.32671999999999995,1.8,0.966,89.8,298.0,1.87,126.8,0.405,0.264,0.0,0.0,5770.0,4.2,0.1,1.3259999999999998,1.0170000000000001,5.272,7.63,8.4,1,5
K00448.01,CONFIRMED,Kepler-159 b,10.13958818,178.45074,2455011.451,0.078,2.6446,1155.9,0.031,5.02511,1.68,0.07400000000000001,89.85,447.0,9.41,30.115,0.27699999999999997,0.401,0.0,0.0,3893.0,4.758,-0.28,0.5,0.521,10.556,51.107,40.3,2,128
K00448.02,CONFIRMED,Kepler-159 c,43.5859419,194.6107,2455027.611,0.011000000000000001,4.6814,1708.7,0.037000000000000005,4.00084,2.05,0.195,89.99,275.0,1.35,73.79,0.27699999999999997,0.401,0.0,0.0,3893.0,4.758,-0.28,0.5,0.521,13.052999999999999,31.83,38.9,2,31
K02882.01,FALSE POSITIVE,,75.85800350000001,165.5543,2454998.554,0.935,5.382000000000001,1148.4,0.040999999999999995,0.39283,2.72,0.303,88.91,281.0,1.47,49.3,0.6579999999999999,0.083,0.0,0.0,4474.0,4.67,-0.3,0.614,0.645,4.348,8.436,16.1,2,12
K02882.02,FALSE POSITIVE,,0.493393859,131.57378,2454964.574,0.961,1.1319,264.7,0.021,0.26811999999999997,1.4,0.011000000000000001,50.52,1505.0,1203.14,1.511,0.6579999999999999,0.083,0.0,0.0,4474.0,4.67,-0.3,0.614,0.645,4.663,11.975999999999999,20.3,2,874
K04705.01,CANDIDATE,,1.4733245000000001,132.85599,2454965.856,0.19699999999999998,1.406,124.0,0.01,4.38825,1.03,0.024,88.58,1576.0,1453.8,7.956,0.373,0.27899999999999997,0.0,0.0,5751.0,4.431,-0.36,0.9209999999999999,0.8340000000000001,3.3819999999999997,9.98,11.9,1,769
K06015.01,FALSE POSITIVE,,41.86539723,161.17678999999998,2454994.1769999997,1.286,6.662999999999999,4309.3,0.36200000000000004,0.10699000000000002,31.14,0.225,86.57,500.0,14.79,21.5,0.324,0.298,0.0,0.0,6063.0,4.584,-0.72,0.7879999999999999,0.8740000000000001,40.634,133.679,103.4,1,32
K04194.01,CONFIRMED,Kepler-1565 b,1.538185321,132.49067,2454965.491,0.7,1.683,277.2,0.016,1.1312799999999998,1.29,0.024,82.28,1234.0,547.92,5.21,0.551,0.165,0.0,0.0,5107.0,4.615,-0.2,0.723,0.794,5.7589999999999995,14.819,15.2,1,740
K04837.01,CANDIDATE,,5.38613715,133.95782,2454966.958,0.19699999999999998,1.943,169.3,0.012,6.05891,0.86,0.054000000000000006,89.46,846.0,121.37,21.02,0.335,0.306,0.0,0.0,5516.0,4.669,-0.84,0.6559999999999999,0.74,3.417,7.784,8.9,1,249
K08103.01,FALSE POSITIVE,,0.7998683540000001,131.997209,2454964.997,1.274,6.6129999999999995,4928.8,0.36,0.07832,34.7,0.016,22.91,1816.0,2581.61,1.3840000000000001,0.442,0.24,0.0,0.0,5568.0,4.488,-0.12,0.882,0.873,26.851,41.608999999999995,251.4,1,1670
K06611.01,FALSE POSITIVE,,1.21607873,132.4476,2454965.4480000003,0.991,4.686,29.4,0.006999999999999999,0.01518,1.92,0.024,20.63,2803.0,14545.24,1.0590000000000002,0.307,0.3,0.0,0.0,6234.0,3.741,-0.42,2.5,1.255,2.9810000000000003,11.589,11.2,1,1107
K00979.01,FALSE POSITIVE,,4.348866254,262.72767999999996,2455095.728,1.187,3.2797,625.6,0.22,0.03017,2436.69,0.062,67.59,6421.0,401588.95,3.11,0.9390000000000001,-0.121,0.0,0.0,3598.0,0.65,0.0,101.45100000000001,1.679,35.421,345.62,56.3,1,307
K03636.01,FALSE POSITIVE,,2.446736567,133.968534,2454966.969,0.47700000000000004,5.0201,415859.0,0.655,0.67952,71.52,0.036000000000000004,85.43,1351.0,788.17,5.9910000000000005,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,242.03099999999998,2133.0,1037.3,1,256
K00839.01,FALSE POSITIVE,,2.4467373169999997,170.66951,2455003.67,1.2409999999999999,4.7211,1177.9,0.27899999999999997,0.016909999999999998,26.25,0.035,44.81,1261.0,597.1900000000002,1.749,0.39299999999999996,0.268,0.0,0.0,5764.0,4.548,-0.12,0.863,0.9590000000000001,25.096999999999998,98.78200000000001,110.2,1,552
K02676.01,FALSE POSITIVE,,195.613824,167.73973999999998,2455000.74,0.8909999999999999,23.776999999999997,1651.9,0.044000000000000004,0.01975,10.65,0.7090000000000001,88.51,467.0,11.24,34.19,0.34700000000000003,0.29100000000000004,0.0,0.0,5970.0,3.835,-0.12,2.229,1.239,34.701,67.362,102.7,1,7
K02799.01,FALSE POSITIVE,,0.597933473,131.95386000000002,2454964.954,0.562,1.9180000000000001,106.0,0.01,0.5130100000000001,1.24,0.015,74.7,2564.0,10196.42,2.1319999999999997,0.29100000000000004,0.311,0.0,0.0,6543.0,4.382,-0.16,1.159,1.181,3.5639999999999996,20.475,26.0,1,2236
K03831.01,FALSE POSITIVE,,0.597933142,131.95668999999998,2454964.957,0.634,3.4713300000000005,284383.0,0.581,0.5603199999999999,63.46,0.013999999999999999,73.21,2161.0,5169.99,2.1959999999999997,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,88.205,1226.309,1490.3,1,1311
K04078.01,FALSE POSITIVE,,0.597934463,131.95507,2454964.955,1.224,3.1225,515.0,0.24600000000000002,0.11085,23.2,0.013999999999999999,17.01,2126.0,4834.45,1.28,0.324,0.298,0.0,0.0,6052.0,4.539,-0.42,0.863,0.94,4.1339999999999995,15.4,72.2,1,2232
K01540.01,FALSE POSITIVE,,1.207852845,178.2142,2455011.214,1.113,3.5802,49720.0,0.44299999999999995,0.24723,38.59,0.021,65.37,1539.0,1331.31,2.67,0.39799999999999996,0.267,0.0,0.0,5601.0,4.533,-0.44,0.797,0.7909999999999999,143.534,2296.521,205.9,1,1083
K03731.01,FALSE POSITIVE,,1.070272827,131.835891,2454964.836,1.2690000000000001,4.2844,9886.5,0.40299999999999997,0.08753,28.73,0.018000000000000002,43.29,1224.0,528.52,1.744,0.619,0.114,0.0,0.0,4628.0,4.651,-0.1,0.653,0.723,62.732,577.5419999999999,284.0,1,1064
K05187.01,FALSE POSITIVE,,1.049406508,131.80328,2454964.8030000003,0.11199999999999999,3.0072,447.5,0.019,0.36349000000000004,27.45,0.024,87.68,4913.0,137177.82,2.766,0.594,0.139,0.0,0.0,4745.0,2.425,-0.24,13.417,1.7469999999999999,4.001,27.358,61.3,1,1199
K00840.01,CONFIRMED,Kepler-695 b,3.04033046,169.94901059999998,2455002.949,0.736,1.8411,10858.8,0.10400000000000001,2.31195,8.99,0.037000000000000005,85.95,1021.0,257.29,10.41,0.557,0.161,0.0,0.0,5035.0,4.519,-0.06,0.7909999999999999,0.754,50.343,653.361,568.2,1,440
K04778.01,CANDIDATE,,0.772152075,132.2074,2454965.207,1.0090000000000001,1.78,43.6,0.02,0.044969999999999996,4.44,0.016,26.08,2966.0,18277.6,1.123,0.308,0.3,0.0,0.0,5951.0,3.787,-0.8,2.08,0.9670000000000001,4.075,10.444,13.6,1,1731
K04827.01,CANDIDATE,,31.1920226,153.83296,2454986.833,0.11,2.8489999999999998,447.8,0.019,11.839160000000001,1.65,0.179,89.93,521.0,17.43,84.8,0.35600000000000004,0.28600000000000003,0.0,0.0,5675.0,4.553999999999999,-0.54,0.777,0.789,3.0269999999999997,8.405,11.6,1,46
K00164.01,FALSE POSITIVE,,4.4645454,132.31538,2454965.315,0.8079999999999999,2.8823,194.3,0.013999999999999999,0.36937,3.07,0.055999999999999994,83.64,1601.0,1555.36,7.3,0.34299999999999997,0.292,0.0,0.0,6093.0,3.91,-0.18,1.985,1.168,9.715,34.609,37.6,1,300
K03703.01,FALSE POSITIVE,,4.464565251000001,132.311502,2454965.312,1.046,4.0221,74112.0,0.46399999999999997,0.63927,43.21,0.052000000000000005,83.15,1024.0,259.97,8.766,0.39299999999999996,0.268,0.0,0.0,5743.0,4.553,-0.14,0.853,0.9490000000000001,81.903,545.4209999999999,286.4,1,140
K02790.01,CONFIRMED,Kepler-1347 b,14.00948631,132.96947,2454965.969,0.268,3.3989999999999996,169.9,0.012,2.79544,0.98,0.10400000000000001,89.5,617.0,34.32,30.72,0.49,0.207,0.0,0.0,5153.0,4.551,-0.18,0.767,0.763,4.611000000000001,19.32,22.6,1,93
K00371.01,FALSE POSITIVE,,498.39128200000005,244.08166,2455077.082,0.9590000000000001,6.135,1590.0,0.051,1.44533,17.14,1.389,89.79,339.0,3.11,267.0,0.503,0.204,0.0,0.0,5134.0,3.611,0.08,3.1069999999999998,1.4380000000000002,26.717,42.033,49.7,2,3
K06612.01,FALSE POSITIVE,,38.49536985,152.84943,2454985.849,1.013,12.8716,93327.0,0.486,0.19594,124.34,0.24600000000000002,87.66,824.0,109.13,24.85,0.353,0.29,0.0,0.0,6050.0,3.823,0.02,2.345,1.3319999999999999,1419.4129999999998,3021.7859999999996,201.9,2,35
K06612.02,FALSE POSITIVE,,2.404483552,133.170974,2454966.171,1.0,0.2961,0.8,0.002,0.19584000000000001,0.48,0.039,75.19,2078.0,4402.44,3.912,0.353,0.29,0.0,0.0,6050.0,3.823,0.02,2.345,1.3319999999999999,3.108,9.033999999999999,0.0,2,557
K05189.01,FALSE POSITIVE,,3.58957045,132.99426,2454965.994,0.002,3.418,1221.2,0.031,0.8360700000000001,2.49,0.040999999999999995,89.99,862.0,131.02,8.29,0.691,0.063,0.0,0.0,4608.0,4.559,0.21,0.746,0.7340000000000001,10.104,42.473,53.6,1,362
K05190.01,FALSE POSITIVE,,2.40435325,133.2257,2454966.226,1.202,6.825,349.6,0.221,0.007860000000000002,24.16,0.035,26.14,1359.0,806.1799999999998,1.339,0.40399999999999997,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,3.2969999999999997,14.315999999999999,23.3,1,259
K07734.01,FALSE POSITIVE,,118.31491299999999,215.6117,2455048.6119999997,0.522,4.79,216.3,0.013999999999999999,5.97078,7.23,0.575,89.82,786.0,90.09,164.1,0.309,0.304,0.0,0.0,6190.0,3.34,-0.34,4.763,1.811,6.115,9.025,7.0,1,7
K03711.01,FALSE POSITIVE,,111.03962050000001,161.93506000000002,2454994.935,0.851,25.750999999999998,9356.2,0.10099999999999999,0.01884,8.6,0.40399999999999997,87.89,335.0,2.97,23.070999999999998,0.39799999999999996,0.267,0.0,0.0,5470.0,4.5089999999999995,-0.58,0.777,0.71,257.82099999999997,520.856,201.9,1,12
K08257.01,CANDIDATE,,9.4609418,138.7888,2454971.789,0.161,4.888,47.5,0.006,0.6713399999999999,0.54,0.078,89.37,767.0,81.83,14.7,0.39799999999999996,0.267,0.0,0.0,5485.0,4.5,-0.56,0.7879999999999999,0.716,2.943,7.114,7.9,1,112
K00412.01,CONFIRMED,Kepler-546 b,4.147021189,170.325835,2455003.326,0.255,2.8997,3680.7,0.055999999999999994,1.54911,7.31,0.05,88.7,1258.0,590.84,11.21,0.40399999999999997,0.262,0.0,0.0,5818.0,4.266,-0.02,1.205,0.977,38.961999999999996,399.774,421.2,1,252
K00610.01,CONFIRMED,Kepler-622 b,14.28228147,180.84677,2455013.847,0.019,2.6588,983.2,0.027999999999999997,6.95973,1.82,0.098,89.97,446.0,9.38,42.18,0.508,0.22399999999999998,0.0,0.0,4102.0,4.675,-0.06,0.595,0.612,8.99,37.294000000000004,44.7,1,73
K06613.01,FALSE POSITIVE,,4.18224416,134.0885,2454967.089,0.99,6.209,57.2,0.01,0.0032,1.07,0.049,46.42,1206.0,500.7,1.436,0.324,0.298,0.0,0.0,6057.0,4.3919999999999995,-0.46,0.9990000000000001,0.8959999999999999,4.332,9.947000000000001,13.8,1,249
K04587.01,CANDIDATE,,6.36283414,131.8069,2454964.807,0.141,3.752,159.4,0.012,1.02437,1.12,0.067,89.38,956.0,197.84,12.99,0.345,0.292,0.0,0.0,5955.0,4.534,-0.24,0.883,0.972,2.935,8.204,9.9,1,160
K07735.01,CANDIDATE,,382.30306,356.7308,2455189.731,0.597,8.83,225.6,0.013999999999999999,2.5821,4.05,1.1320000000000001,89.87,400.0,6.04,271.21,0.33899999999999997,0.294,0.0,0.0,5993.0,3.733,-0.18,2.59,1.3230000000000002,6.372000000000001,8.064,9.6,1,4
K04097.01,CANDIDATE,,2.790643481,133.1555,2454966.155,0.787,0.6871,202.0,0.015,19.1089,0.99,0.033,87.73,816.0,104.74,19.89,0.644,0.10099999999999999,0.0,0.0,4353.0,4.681,-0.18,0.603,0.648,3.562,14.719000000000001,20.2,2,369
K04097.02,FALSE POSITIVE,,4.44902309,131.75425,2454964.754,0.034,1.3730000000000002,88.9,0.008,14.84915,0.55,0.046,89.92,699.0,56.19,25.0,0.644,0.10099999999999999,0.0,0.0,4353.0,4.681,-0.18,0.603,0.648,2.6060000000000003,8.48,10.4,2,223
K03144.01,CONFIRMED,Kepler-1439 b,8.07394097,540.04161,2455373.042,0.9279999999999999,2.455,1056.0,0.037000000000000005,0.46113999999999994,1.59,0.059000000000000004,85.44,420.0,7.33,11.67,0.24,0.442,0.0,0.0,3675.0,4.869,-0.32,0.39799999999999996,0.428,3.625,11.735,16.0,1,51
K02856.01,CONFIRMED,Kepler-1369 b,25.8730914,143.28644,2454976.286,0.196,5.085,694.4,0.024,1.68678,2.88,0.174,89.71,667.0,46.82,39.08,0.359,0.287,0.0,0.0,6036.0,4.382,0.02,1.093,1.048,5.388999999999999,16.605,20.1,1,21
K03784.01,FALSE POSITIVE,,23.8706941,136.9568,2454969.957,1.2930000000000001,3.4812,6386.3,0.39,0.63272,49.6,0.163,87.23,711.0,60.38,26.7,0.35100000000000003,0.289,0.0,0.0,6022.0,4.308,-0.1,1.166,1.0070000000000001,59.958999999999996,106.917,114.8,1,4
K00505.01,CONFIRMED,Kepler-169 e,13.76710058,174.81089,2455007.8109999998,0.8059999999999999,2.9105,684.8,0.027000000000000003,1.2171299999999998,2.24,0.105,87.99,595.0,29.55,23.0,0.568,0.153,0.0,0.0,5001.0,4.582,0.04,0.76,0.8059999999999999,7.301,35.346,41.6,5,77
K00505.02,CONFIRMED,Kepler-169 c,6.1954595,134.71507,2454967.715,0.647,2.952,296.4,0.017,0.98545,1.37,0.061,87.06,776.0,85.77,12.6,0.568,0.153,0.0,0.0,5001.0,4.582,0.04,0.76,0.8059999999999999,5.15,18.099,27.1,5,144
K00505.03,CONFIRMED,Kepler-169 b,3.25058201,133.69472,2454966.695,0.684,2.2537,218.4,0.013999999999999999,1.02264,1.19,0.04,85.27,962.0,202.09,8.3,0.568,0.153,0.0,0.0,5001.0,4.582,0.04,0.76,0.8059999999999999,3.9339999999999997,20.296,24.0,5,309
K00505.04,CONFIRMED,Kepler-169 d,8.34819209,136.84111000000001,2454969.841,0.799,2.835,288.9,0.017,0.77828,1.45,0.075,86.78,702.0,57.48,14.21,0.568,0.153,0.0,0.0,5001.0,4.582,0.04,0.76,0.8059999999999999,4.345,19.983,22.1,5,114
K00505.05,CONFIRMED,Kepler-169 f,87.0912594,187.31231,2455020.312,0.845,7.0,1129.1,0.036000000000000004,0.46057,2.95,0.358,89.15,321.0,2.52,56.9,0.568,0.153,0.0,0.0,5001.0,4.582,0.04,0.76,0.8059999999999999,12.644,31.22,41.8,5,12
K00283.01,CONFIRMED,Kepler-131 b,16.09196369,170.59883200000002,2455003.599,0.546,2.8943,415.8,0.019,3.5669800000000005,2.13,0.124,89.14,718.0,62.74,36.55,0.41,0.26,0.0,0.0,5680.0,4.414,0.12,1.016,0.978,18.814,98.37899999999999,84.9,3,87
K00283.02,CONFIRMED,Kepler-131 c,25.517274399999998,154.4165,2454987.4159999997,0.322,4.735,66.8,0.006999999999999999,1.7647700000000002,0.83,0.168,89.53,615.0,33.91,39.3,0.41,0.26,0.0,0.0,5680.0,4.414,0.12,1.016,0.978,3.551,10.623,13.5,3,50
K01897.01,CANDIDATE,,59.7711433,148.96886,2454981.969,0.899,4.843,574.5,0.026000000000000002,0.53689,3.17,0.31,88.9,522.0,17.53,46.6,0.324,0.303,0.0,0.0,6214.0,4.382,-0.02,1.122,1.101,9.846,29.686999999999998,38.5,1,23
K04756.01,CANDIDATE,,5.4169303,133.7916,2454966.792,1.055,7.5120000000000005,109.5,0.067,0.0017,8.17,0.063,40.2,1173.0,447.24,1.382,0.319,0.302,0.0,0.0,6355.0,4.41,-0.08,1.1079999999999999,1.151,3.66,8.681000000000001,11.3,1,244
K02983.01,FALSE POSITIVE,,0.423854275,132.19107,2454965.191,0.449,1.0198,235.3,0.013999999999999999,2.76182,0.58,0.008,81.32,1062.0,301.79,2.971,0.314,0.39799999999999996,0.0,0.0,3553.0,4.887,-0.2,0.368,0.38299999999999995,3.739,15.109000000000002,33.3,1,1581
K06614.01,FALSE POSITIVE,,0.643002821,131.689685,2454964.69,1.261,1.0260799999999999,2671.5,0.326,0.58505,36.82,0.013999999999999999,57.37,2188.0,5409.39,2.338,0.373,0.27899999999999997,0.0,0.0,5681.0,4.315,-0.34,1.036,0.807,5.955,82.749,295.6,1,2077
K04594.01,FALSE POSITIVE,,0.643007769,131.68588,2454964.6859999998,0.012,0.69,68.1,0.008,17.08677,0.35,0.011000000000000001,89.9,1070.0,311.13,7.2,0.174,0.452,0.0,0.0,3925.0,4.825,-0.84,0.42100000000000004,0.43200000000000005,3.426,7.528,10.3,1,2076
K06616.01,FALSE POSITIVE,,53.220416998000005,138.5798799,2454971.58,0.248,17.7344,72895.3,0.24600000000000002,0.14658,55.22,0.298,89.49,655.0,43.63,27.998,0.42100000000000004,0.257,0.0,0.0,5653.0,3.905,0.3,2.057,1.24,1061.611,2963.028,4563.5,1,25
K04100.01,FALSE POSITIVE,,379.08202,287.504,2455120.504,1.181,33.87,1609.1,0.22899999999999998,0.0031899999999999997,23.99,1.041,87.66,253.0,0.97,28.9,0.359,0.287,0.0,0.0,5982.0,4.493,-0.04,0.96,1.047,6.517,8.269,23.2,1,4
K06617.01,CANDIDATE,,8.0018897,135.4193,2454968.419,0.442,3.425,102.7,0.009000000000000001,1.2585899999999999,0.9,0.078,88.44,864.0,131.75,16.21,0.39299999999999996,0.268,0.0,0.0,5830.0,4.54,-0.14,0.8759999999999999,0.97,2.654,7.37,9.8,1,168
K03000.01,FALSE POSITIVE,,18.3980827,144.9175,2454977.917,0.5870000000000001,4.438,145.0,0.011000000000000001,0.99203,1.26,0.132,88.71,686.0,52.31,26.09,0.45299999999999996,0.233,0.0,0.0,5605.0,4.381,0.0,1.015,0.904,4.371,14.630999999999998,17.2,1,72
K02091.01,CANDIDATE,,8.77997349,138.48383,2454971.484,0.48100000000000004,3.2201,755.7,0.025,1.6511799999999999,2.12,0.079,88.54,713.0,61.24,18.88,0.49700000000000005,0.204,0.0,0.0,5191.0,4.5969999999999995,-0.06,0.764,0.85,5.9239999999999995,25.703000000000003,32.7,1,156
K02183.01,CONFIRMED,Kepler-370 c,19.023136100000002,139.65988000000002,2454972.66,0.698,3.431,401.6,0.02,1.63025,2.04,0.13699999999999998,88.73,647.0,41.5,31.5,0.46,0.22899999999999998,0.0,0.0,5569.0,4.459,0.14,0.9540000000000001,0.955,4.546,18.811,19.7,3,70
K02183.02,CONFIRMED,Kepler-370 b,4.57948235,135.09685,2454968.097,0.055,3.1060000000000003,207.1,0.013000000000000001,1.33901,1.35,0.053,89.72,1040.0,276.82,11.407,0.46,0.22899999999999998,0.0,0.0,5569.0,4.459,0.14,0.9540000000000001,0.955,4.268,17.95,20.0,3,285
K02183.03,FALSE POSITIVE,,150.381954,205.2811,2455038.281,0.892,4.968,396.1,0.022000000000000002,1.2827899999999999,2.26,0.545,89.56,325.0,2.63,115.3,0.46,0.22899999999999998,0.0,0.0,5569.0,4.459,0.14,0.9540000000000001,0.955,4.896,7.761,7.8,3,7
K01908.01,CONFIRMED,Kepler-333 b,12.55111099,137.26226,2454970.262,0.519,3.1293,494.1,0.021,2.3473900000000003,1.34,0.09,88.9,480.0,12.56,26.94,0.644,0.10099999999999999,0.0,0.0,4213.0,4.669,-0.2,0.598,0.609,6.71,27.182,33.2,2,107
K01908.02,CONFIRMED,Kepler-333 c,24.088417800000002,134.42178,2454967.422,0.376,3.952,387.2,0.018000000000000002,2.78337,1.16,0.138,89.51,386.0,5.26,44.0,0.644,0.10099999999999999,0.0,0.0,4213.0,4.669,-0.2,0.598,0.609,4.357,15.767999999999999,21.0,2,52
K07736.01,FALSE POSITIVE,,0.664727127,131.63516,2454964.635,0.382,1.561,16.2,0.004,1.26556,0.46,0.015,82.91,2343.0,7149.67,3.09,0.315,0.303,0.0,0.0,6143.0,4.343999999999999,-0.2,1.1159999999999999,1.001,4.13,8.025,7.6,1,2009
K08104.01,FALSE POSITIVE,,317.99484,393.0306,2455226.031,0.405,7.28,719.0,0.025,5.80986,2.22,0.883,89.93,241.0,0.79,314.0,0.386,0.271,0.0,0.0,5665.0,4.5680000000000005,-0.2,0.82,0.9159999999999999,8.479,9.95,8.4,1,4
K00555.01,CONFIRMED,Kepler-598 b,3.7017654010000003,172.44778,2455005.4480000003,0.713,2.6061,288.3,0.017,0.68339,1.63,0.044000000000000004,84.83,1050.0,286.23,7.91,0.509,0.196,0.0,0.0,5252.0,4.442,0.04,0.898,0.815,4.21,28.447,35.9,2,359
K00555.02,CANDIDATE,,86.49437039999998,181.88967,2455014.89,0.741,7.471,995.2,0.031,0.64598,3.07,0.358,89.33,367.0,4.29,63.5,0.509,0.196,0.0,0.0,5252.0,4.442,0.04,0.898,0.815,12.677999999999999,30.616999999999997,42.6,2,15
K02783.01,CANDIDATE,,0.526887517,131.86561,2454964.866,0.292,0.8971,119.9,0.01,5.74259,0.58,0.01,86.17,1238.0,550.37,4.38,0.424,0.289,0.0,0.0,3945.0,4.721,-0.34,0.519,0.515,3.699,14.140999999999998,20.6,1,2541
K04744.01,CANDIDATE,,3.39155966,134.1211,2454967.121,0.182,3.87,28.4,0.005,0.48191000000000006,0.49,0.044000000000000004,88.43,1183.0,462.47,6.64,0.35100000000000003,0.289,0.0,0.0,5896.0,4.516,-0.1,0.914,1.0,3.437,7.412000000000001,8.2,1,394
K03396.01,CANDIDATE,,36.258074900000004,146.8338,2454979.8340000003,0.7859999999999999,5.917000000000001,380.3,0.02,0.40586,1.82,0.21,88.52,516.0,16.7,30.4,0.386,0.271,0.0,0.0,5818.0,4.553999999999999,-0.22,0.848,0.937,4.296,11.612,12.5,1,31
