KOI Name,Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count
K02385.01,-2.209320068359375,0.29965001344680786,-0.0043527884408831605,0.08190705627202988,0.0040600000065751365,-19.56496810913086,400.79904121766907,-0.003580000018700957,-0.00014000000373926014,2.1227887244916348e-08,1.254485011100769,0.0013399999588727947,171.13903828685176,-0.00014000000373926014,50.5715805,161.11366,2454994.114,0.07400000000000001,3.726,1282.6,0.032,8.997999999999998,2.74,0.256,89.96,406.0,6.44,106.75,0.509,0.196,0.0,0.0,5262.0,4.59,-0.02,0.7829999999999999,0.875,8.117,17.683,19.9,1.0
K07021.01,-133.05091857910156,33.629039764404304,-0.1707138866186142,7.639444351196289,0.25443000346422195,-8.993711471557617,98.14374197846381,-0.1988700032234192,-0.06391999870538713,7.612862033672548e-07,83.33998107910156,0.12860000133514404,21.173006793589146,-0.06391999870538713,9.380632783,132.55864440000002,2454965.559,1.084,4.295,65832.8,0.469,0.98063,46.72,0.087,86.25,846.0,120.99,16.585,0.35100000000000003,0.289,0.0,0.0,5926.0,4.519,-0.12,0.913,1.004,256.508,1880.252,1053.1,1.0
K04399.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07881.01,-0.7322800159454346,1.0260900259017944,-0.0005595097900368273,0.039171379059553146,0.0,0.422326534986496,156.92476624393768,0.0,0.0,4.093297017997948e-08,0.8791850209236145,0.0,11.490028284966352,0.0,2.2502073,133.6127,2454966.613,0.268,2.2030000000000003,260.1,0.014,1.67707,19.94,0.038,87.99,3637.0,41377.92,7.66,0.6779999999999999,0.083,0.0,0.0,4507.0,2.391,0.1,12.787,1.467,2.708,8.873,7.8,1.0
K01141.01,-1.387789964675903,0.5092700123786926,-0.002768028061836958,0.08186506479978561,0.01069000014103949,-8.430317878723145,78.77652424212427,-0.002374999923631549,0.0,3.985160201902922e-08,0.9485299587249756,0.003289999905973673,55.004067703399656,0.0,5.72812616,135.18066000000002,2454968.181,0.22,2.0295,643.4,0.023,5.77301,1.38,0.052000000000000005,89.42,569.0,24.74,21.55,0.508,0.224,0.0,0.0,3968.0,4.714,-0.14,0.5479999999999999,0.5670000000000001,3.899,17.515,20.8,1.0
K04763.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00122.01,-6.443379878997803,1.7590500116348269,-0.019552024081349373,0.4808409810066223,0.023560000117868185,-7.976383686065674,72.17269915500326,-0.017710000276565552,-0.00559999980032444,-1.6145245680503757e-08,4.10121488571167,0.011910000815987587,32.81732791517598,-0.00559999980032444,11.523067458,131.969055,2454964.969,0.0,3.8757,507.3,0.02,1.7747400000000002,3.13,0.102,90.0,927.0,174.81,23.181,0.421,0.257,0.0,0.0,5644.0,4.162,0.3,1.411,1.053,16.453,120.532,142.0,1.0
K01146.01,-0.9616199731826782,0.19662000238895416,-0.004113655537366867,0.06622075289487839,0.007440000073984265,-9.1932373046875,89.99668332501263,-0.0033199999015778303,-0.0009100000024773179,-5.345746484266988e-09,0.5791199803352356,0.0029799998737871647,102.34436768351341,-0.0009100000024773179,7.09712124,136.34514,2454969.345,0.05,2.1059,369.5,0.017,6.73172,0.74,0.053,89.89,425.0,7.73,26.17,0.314,0.398,0.0,0.0,3569.0,4.8610000000000015,-0.16,0.389,0.4,3.435,14.411,18.3,1.0
K00420.01,-16.08609962463379,4.372950077056885,-0.04630434140563011,1.109665870666504,0.09334000200033188,-8.381769180297853,77.80760085762509,-0.03418000042438507,-0.004009999800473453,2.67653081897233e-07,10.229524612426758,0.03677000105381012,61.1964781181245,-0.004009999800473453,6.010383339,174.08488300000005,2455007.085,0.436,2.1939,2652.1,0.047,4.148,3.8,0.058,88.75,768.0,82.31,19.93,0.557,0.161,0.0,0.0,4882.0,4.558,-0.12,0.738,0.718,28.538,274.072,276.1,1.0
K04711.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06178.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00574.01,-3.97832989692688,0.7513999938964844,-0.009969963692128658,0.2310646623373032,0.008710000169230625,-11.814926147460938,149.6249928419201,-0.008340000174939629,-0.0038399999029934406,-8.7658335575285e-09,2.3648648262023926,0.004369999747723341,86.59909627959705,-0.0038399999029934406,20.13490007,171.36733999999996,2455004.367,0.7979999999999999,3.7962,1035.2,0.033,0.87716,2.98,0.134,88.28,544.0,20.66,26.6,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,9.466,53.613,64.7,2.0
K00574.02,-1.0290399789810178,0.2075999975204468,-0.004343562293797731,0.08091076463460922,0.007230000104755162,-8.75121021270752,80.59532164417169,-0.003109999932348728,-0.0009599999757483602,7.701683253010121e-09,0.6183199882507324,0.002630000002682209,135.22639006247994,-0.0009599999757483602,10.39986173,141.51366000000004,2454974.514,0.757,3.377,275.3,0.017,0.71292,1.5,0.086,87.28,678.0,49.86,15.97,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,4.171,18.374,22.8,2.0
K03424.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,17.081202417,134.296431,2454967.296,0.915,7.206169999999997,134143.0,0.508,0.66419,39.24,0.119,87.58,585.0,27.61,21.718000000000004,0.398,0.267,0.0,0.0,5431.0,4.623,-0.5,0.708,0.769,1255.354,4531.588,1524.8,1.0
K07022.01,-47.16415023803711,8.473219871520996,-0.2101489156484604,2.3634467124938965,0.2090650051832199,-10.563299179077148,119.50772905628072,-0.12732000648975372,-0.03773000091314317,9.023100892052042e-07,27.81868553161621,0.10055000334978104,291.6656535789369,-0.03773000091314317,10.064687893,135.25108799999998,2454968.251,1.261,3.5985400000000003,10088.0,0.391,0.37543,30.11,0.08,84.27,679.0,50.11,12.621,0.454,0.234,0.0,0.0,5185.0,4.5710000000000015,-0.56,0.705,0.6729999999999999,80.205,580.173,585.4,1.0
K02929.01,-1.0114599466323853,0.21834999322891235,-0.0042653768323361865,0.06844855099916458,0.00478000013390556,-9.69906520843506,103.90051607267608,-0.00430000014603138,-0.0016799999866634607,-1.9774921166254225e-08,0.6149049997329712,0.002429999876767397,46.73333385534898,-0.0016799999866634607,10.06478627,135.24121,2454968.241,0.7290000000000001,2.86,285.7,0.017,1.29391,1.49,0.08900000000000001,87.81,729.0,66.74,19.06,0.453,0.233,0.0,0.0,5438.0,4.574,0.02,0.82,0.92,5.391,15.078,18.6,1.0
K00127.01,-73.38375854492188,18.03329086303711,-0.340514600276947,6.9632487297058105,1.179380014538765,-5.575453758239746,32.923838479340404,-0.07855500280857086,0.25056999921798706,1.825340168666077e-06,45.70852661132813,0.485539972782135,84.65445294548911,0.25056999921798706,3.5787805660000003,134.03041869999998,2454967.03,0.079,2.91089,11382.2,0.096,1.60801,10.43,0.045,89.56,1145.0,406.6,10.287,0.469,0.224,0.0,0.0,5524.0,4.421,0.2,0.994,0.95,145.023,1721.189,1838.4,1.0
K04667.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04854.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02982.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00689.01,-3.103940010070801,0.4454599916934967,-0.008459834381937979,0.14408163726329806,0.004100000020116568,-15.392110824584961,246.771894175026,-0.004100000020116568,0.0,6.374363083552799e-08,1.7747000455856323,0.0,163.6577164216725,0.0,15.87360981,182.40408,2455015.404,0.395,3.5246,415.6,0.019,2.53735,1.53,0.115,89.3,632.0,37.68,32.3,0.35600000000000004,0.28600000000000003,0.0,0.0,5656.0,4.607,-0.56,0.737,0.8009999999999999,7.216,33.02,38.4,1.0
K07023.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06056.01,-3.0742800235748287,1.2483799457550049,-0.0011832739692181347,0.2250304669141769,0.0036700000055134296,-5.833036422729492,57.43361195560811,-0.0023199999704957013,-0.0005000000237487257,2.4669418300784087e-09,2.161329984664917,0.001829999964684248,5.531535634918587,-0.0005000000237487257,7.73590441,137.98785,2454970.988,1.205,4.4389,465.3,0.227,0.01141,21.3,0.075,68.62,884.0,144.83,3.3,0.334,0.29600000000000004,0.0,0.0,5927.0,4.544,-0.3,0.86,0.944,13.692,52.451,59.5,1.0
K07024.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,7.73591011,137.9876592,2454970.988,0.613,5.01919,315131.0,0.606,1.69605,50.46,0.07200000000000001,87.99,806.0,99.92,17.507,0.398,0.267,0.0,0.0,5623.0,4.596,-0.4,0.763,0.853,5263.681,32753.13,3786.7,1.0
K07882.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K05508.01,-168.81687927246094,43.25379943847656,-0.06343548744916916,6.969187736511231,0.06949000060558319,-13.367887496948242,229.48372498194942,-0.06949000060558319,-0.02694999985396862,-1.1267872718474808e-07,106.03533935546876,0.02964000031352043,17.869353306137647,-0.02694999985396862,22.571972634,145.0344991,2454978.034,1.056,4.00349,79325.7,0.485,3.38469,46.14,0.142,88.66,617.0,34.24,45.006,0.35600000000000004,0.28600000000000003,0.0,0.0,5645.0,4.431,-0.54,0.871,0.746,333.01800000000014,1837.668,1040.1,1.0
K03722.01,-15.931679725646973,8.324899673461914,-0.12004248052835464,1.711102843284607,0.16963499784469604,-2.4075841903686523,14.162916535956168,-0.11604999750852585,-0.028149999678134918,-5.52477000879462e-07,12.128290176391602,0.08557000011205672,7.67630687108616,-0.028149999678134918,2.38920105,132.05991,2454965.06,0.618,3.15,622.2,0.027000000000000003,0.01007,2.97,0.07200000000000001,87.82,981.0,752.42,11.72,0.386,0.273,0.0,0.0,5780.0,4.432,-0.1,1.001,0.974,40.327,424.317,39.1,1.0
K00575.01,-2.6229898929595947,0.4023599922657013,-0.013244246132671831,0.16241751611232758,0.007924999896204099,-12.254201889038086,154.83841645252463,-0.007569999899715184,-0.0026700000744313,2.7460891439017718e-08,1.5126749277114868,0.0042799999937415106,594.1254492509496,-0.0026700000744313,24.31574009,183.40875,2455016.409,0.653,4.1344,643.3,0.024,1.4272,2.8,0.17,88.94,683.0,51.53,35.5,0.319,0.302,0.0,0.0,6242.0,4.442,-0.1,1.047,1.104,7.105,36.69,42.5,1.0
K07025.01,-0.23298999667167666,0.06796000152826309,-0.02159513533115387,0.06099146232008934,0.006920000072568655,-2.1755690574646,3.2963765814886563,-0.004900000058114529,-0.0010300000431016088,2.3089016529109468e-08,0.15047499537467954,0.0035500000230968,30.80752601445092,-0.0010300000431016088,5.134868900000002,134.236,2454967.236,1.137,48.69,115.8,0.14800000000000002,0.00109,16.17,0.055,8.42,1040.0,276.25,1.15,0.442,0.24,0.0,0.0,5515.0,4.357,-0.12,1.001,0.831,3.549,14.327,36.1,1.0
K01879.01,-5.4467501640319815,1.6817100048065186,-0.00303960801102221,0.18154717981815333,0.003239999990910292,-18.140031814575195,370.4925043842248,-0.003239999990910292,-0.0009699999936856328,-2.6268858273601382e-08,3.5642299652099614,0.0011500001419335606,44.493137983968445,-0.0009699999936856328,22.08551599,135.23432,2454968.234,0.6559999999999999,2.1727,3157.4,0.054000000000000006,10.19643,3.34,0.13,89.41,352.0,3.63,64.1,0.583,0.163,0.0,0.0,3828.0,4.712,0.3,0.565,0.6,9.802,42.776,48.5,1.0
K06179.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07883.01,-1.317479968070984,0.6077200174331665,-0.0012699957005679607,0.029067095369100567,2.9999999242136248e-05,-30.9038028717041,1144.4301896303425,-2.9999999242136248e-05,0.0,7.403391387544866e-09,0.9625999927520752,0.0,84.91195530806598,0.0,185.103836,296.7426,2455129.743,0.019,4.19,581.4,0.022,22.61286,14.63,0.672,90.0,670.0,47.72,344.7,0.502,0.202,0.0,0.0,4992.0,2.9210000000000003,-0.42,6.226,1.179,4.777,7.175,10.9,1.0
K01133.01,-18.63779067993164,4.142730236053467,-0.15183918178081512,1.500746488571167,0.12712499871850014,-7.0147385597229,54.903154163464244,-0.07341499999165535,0.0,-1.0352288235407646e-06,11.390260696411133,0.06656999886035919,96.66282309295912,0.0,5.251916208,357.321883,2455190.322,1.256,4.9095,10624.3,0.39,0.08817,37.15,0.058,75.6,952.0,194.17,5.047,0.453,0.233,0.0,0.0,5542.0,4.52,0.0,0.872,0.919,62.583,319.529,146.3,1.0
K07026.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,5.251918489,136.74098,2454969.741,0.317,5.59653,296478.0,0.513,0.8280299999999999,51.51,0.059,88.3,1060.0,299.43,10.648,0.334,0.29600000000000004,0.0,0.0,6099.0,4.511,-0.28,0.919,1.0,1573.948,14686.157,6979.7,1.0
K00615.01,-21.17491912841797,3.620680093765259,-0.008668748661875725,0.3580666780471802,0.0,-40.9294319152832,1862.0828834406304,0.0,0.0,-9.638320830554867e-08,12.397799491882324,0.0,271.42347304102327,0.0,176.2432946,192.50359,2455025.504,1.271,5.0423,4981.4,0.358,1.2669,48.15,0.593,89.43,353.0,3.68,127.7,0.448,0.236,0.0,0.0,5559.0,4.209,0.0,1.231,0.895,41.572,97.796,86.6,1.0
K04007.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01139.01,-2.3096699714660645,1.070639967918396,-0.01761096529662609,0.3347465693950653,0.032699999399483204,-3.100794553756714,14.300805001356926,-0.025359999388456345,-0.009180000051856041,8.256547597856037e-08,1.690155029296875,0.016259999945759773,6.207134875715859,-0.009180000051856041,3.629442796,134.70066,2454967.701,0.97,5.63,426.6,0.025,0.00991,3.28,0.049,59.37,1434.0,1001.35,1.904,0.295,0.31,0.0,0.0,6506.0,4.336,-0.14,1.217,1.171,17.715,87.262,76.4,1.0
K07027.01,-666.3153686523438,399.8337707519531,-1.952955722808838,56.95997619628906,5.741110026836394,-3.472928762435913,25.320051637141514,-1.8661850094795227,-0.08899000287055969,4.635204349389351e-06,533.0745849609375,2.2706401348114014,9.920655883811357,-0.08899000287055969,3.62944008,134.70116399999998,2454967.701,0.253,5.94104,130083.0,0.336,0.33787,40.08,0.046,87.65,1351.0,787.91,6.172999999999999,0.307,0.306,0.0,0.0,6284.0,4.355,-0.36,1.093,0.986,2025.415,14726.335,5131.4,1.0
K07028.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,43.263305017,150.3780757,2454983.378,0.555,10.0915,359086.0,0.627,1.2697200000000002,62.75,0.221,89.36,505.0,15.38,50.084,0.398,0.267,0.0,0.0,5623.0,4.4,-0.42,0.917,0.77,3240.2209999999995,12874.616000000002,2415.6,1.0
K03268.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07029.01,-334.6659240722656,120.78800201416016,-0.456857293844223,19.647367477416992,0.7627149969339371,-2.8598954677581787,26.78704989706225,-0.5900849997997284,-0.13856999576091766,5.4323225139389296e-06,227.7269592285156,0.389989972114563,4.793980297993153,-0.13856999576091766,6.042029838,132.205367,2454965.205,0.6890000000000001,8.0666,132864.0,0.374,0.16781,23.94,0.054000000000000006,84.24,729.0,66.7,6.867000000000001,0.454,0.239,0.0,0.0,5030.0,4.67,-1.14,0.5870000000000001,0.5870000000000001,543.876,4202.917,312.5,1.0
K02507.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02468.01,-0.8606399893760681,0.2156800031661988,-0.00661159073933959,0.06482374668121338,0.0051200001034885645,-9.186164855957033,90.27614227824634,-0.00558000011369586,-0.0027699999045580626,4.044653627568723e-08,0.538159966468811,0.002529999939724803,79.04781644052989,-0.0027699999045580626,24.3344939,147.41892,2454980.419,0.017,6.557,323.1,0.016,0.7647,1.74,0.16699999999999998,89.97,647.0,41.3,28.82,0.35100000000000003,0.289,0.0,0.0,6091.0,4.487,-0.14,0.967,1.045,3.73,14.76,18.1,1.0
K05510.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,1.018861199,132.07252,2454965.0730000003,0.358,6.5005,291214.0,0.512,0.14873,93.47,0.02,79.76,2505.0,9299.2,2.013,0.307,0.3,0.0,0.0,6225.0,4.009,-0.4,1.672,1.041,1289.745,7600.735,911.3,1.0
K02145.01,-0.8903599977493286,0.20473000407218933,-0.012195090763270857,0.1023385003209114,0.0118800001218915,-5.85669469833374,35.55603485191718,-0.009370000101625921,-0.0038900000508874655,1.2408906213767308e-08,0.5475450158119202,0.0057299993932247145,64.18721360093228,-0.0038900000508874655,8.32651854,135.58655,2454968.587,0.782,5.483,267.9,0.016,0.11889,1.8,0.081,84.08,938.0,182.69,7.58,0.35100000000000003,0.289,0.0,0.0,6057.0,4.45,-0.1,1.0,1.024,4.563,23.312,27.2,1.0
K07030.01,-99.4139633178711,36.50519180297852,-0.2331160455942154,11.169543266296387,1.372989982366562,-4.346236705780028,23.90881306293609,-0.5025549829006195,0.0,-2.5446224153951683e-07,67.95957946777344,0.5436999797821045,8.34581336081393,0.0,2.892087553,133.201742,2454966.202,1.062,3.16757,71631.0,0.471,0.84698,47.55,0.038,81.53,1225.0,531.42,7.207999999999997,0.434,0.243,0.0,0.0,5622.0,4.4430000000000005,-0.16,0.924,0.8640000000000001,283.663,3174.918,563.9,1.0
K04017.01,-0.944949984550476,0.2875699996948242,-0.036106761544942856,0.10780908167362213,0.03368500038050115,-2.5997202396392822,10.3199053479793,-0.04033000022172928,-0.01964000053703785,1.725967700942599e-07,0.6162599921226501,0.015780000016093254,8.566881068741154,-0.01964000053703785,21.5702917,137.2647,2454970.265,1.155,40.4,148.7,0.166,0.0001,29.53,0.14800000000000002,31.18,888.0,146.81,1.35,0.327,0.295,0.0,0.0,6070.0,3.983,-0.6,1.628,0.93,4.253,16.859,41.0,1.0
K07031.01,-1.2708100080490112,1.074480056762695,-0.0058829146437346935,0.06647671014070511,0.007379999849945306,-3.5549912452697754,96.03956535882921,-0.007379999849945306,0.0,9.799243231184991e-08,1.172645092010498,0.0,5.130412368503476,0.0,5.40597608,131.61052,2454964.611,0.013,2.79,461.0,0.019,2.22588,31.78,0.08800000000000001,89.95,2818.0,14885.1,15.09,0.619,0.129,0.0,0.0,4840.0,2.56,0.21,15.355,3.1210000000000004,3.648,15.073,23.5,1.0
K01136.01,-0.09643000364303587,0.03545999899506569,-0.013618792407214642,0.02170877531170845,0.03351499931886792,-0.9171050190925598,-0.4579564839462917,-0.031564999371767044,-0.004360000137239696,2.075809955364604e-08,0.06594499945640564,0.009120000526309013,3.9780949572141378,-0.004360000137239696,1.63484631,134.512115,2454967.512,0.618,6.11,622.2,0.027000000000000003,0.02221,2.97,0.07200000000000001,87.82,981.0,17098.4,11.72,0.386,0.273,0.0,0.0,5780.0,4.432,-0.1,1.001,0.974,4.772,15.281,39.1,1.0
K07884.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07032.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00152.01,-8.802940368652344,5.457029819488525,-0.04562405124306679,0.5812527537345886,0.03848999971523881,-9.873591423034668,130.48654370286872,-0.03488999977707863,-0.00558000011369586,1.8432575568118442e-07,7.129984855651856,0.014359999448060991,24.073923087860532,-0.00558000011369586,52.09081627,158.744665,2454991.745,0.065,8.6388,2894.1,0.049,0.7830699999999999,7.14,0.282,89.92,592.0,29.07,48.249,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,34.855,143.388,243.5,4.0
K00152.02,-2.87923002243042,0.98089998960495,-0.02408993057906628,0.2560716271400452,0.01872999977786094,-6.999093055725098,58.54375092494295,-0.01996999979019165,-0.008009999990463257,1.5233234984156446e-07,1.9300650358200075,0.008009999990463257,29.97014484340153,-0.008009999990463257,27.40229859,133.6284,2454966.628,0.022,6.8491,747.5,0.025,0.77467,3.63,0.184,89.96,734.0,68.46,31.329,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,10.937,49.846,79.3,4.0
K00152.03,-2.829580068588257,1.1881999969482422,-0.015292695723474026,0.22314205765724185,0.0111350002407562,-8.299603462219237,85.68229677323998,-0.011590000241994858,-0.005369999911636114,2.6410766269157827e-08,2.008890151977539,0.005330000538378954,30.75806782398817,-0.005369999911636114,13.48457668,136.61808,2454969.618,0.011,5.0197,653.5,0.023,0.96491,3.39,0.115,89.97,929.0,176.29,21.01,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,12.838,58.81100000000001,80.8,4.0
K00152.04,-1.94176995754242,0.4732699990272522,-0.0013393197441473605,0.05813059210777283,0.0008500000258209184,-23.12077331542969,616.3084841363217,-0.0007300000288523734,-3.9999998989515007e-05,7.725512515209822e-09,1.2075200080871582,0.0003000000142492353,51.97260651885958,-3.9999998989515007e-05,81.0637895,139.53492,2454972.535,0.584,3.0010000000000003,476.0,0.021,14.84249,3.01,0.379,89.81,511.0,16.12,172.8,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,5.044,12.77,19.4,4.0
K00116.01,-5.476669788360597,1.6317399740219116,-0.01236722432076931,0.3244434893131256,0.01348000019788742,-9.580543518066406,103.77983206862957,-0.01348000019788742,-0.006269999779760838,-3.520232272231563e-08,3.5542049407958984,0.006269999779760838,28.590416178037852,-0.006269999779760838,13.57078281,136.279194,2454969.279,0.866,3.3539,511.7,0.024,0.49865,2.64,0.11,87.07,785.0,89.61,16.93,0.393,0.268,0.0,0.0,5854.0,4.4060000000000015,-0.12,1.012,0.951,18.771,76.76899999999998,88.4,4.0
K00116.02,-5.282259941101074,1.4615600109100342,-0.009446488693356514,0.27358224987983704,0.00885000003472669,-11.015957832336426,151.695906366408,-0.008750000037252903,-0.0018500000005587933,-1.7894297492317042e-08,3.3719100952148438,0.002640000078827143,21.394113912960226,-0.0018500000005587933,43.84439721,151.93538,2454984.935,0.852,6.8020000000000005,615.2,0.026,0.22039,2.87,0.239,88.27,531.0,18.77,28.2,0.393,0.268,0.0,0.0,5854.0,4.4060000000000015,-0.12,1.012,0.951,16.554000000000002,65.595,83.7,4.0
K00116.03,-0.5267999768257141,0.14535999298095706,-0.003110474906861782,0.052865181118249886,0.00732000032439828,-6.178417205810548,41.445346763159925,-0.0030700000934302807,-0.000750000006519258,-1.5608233069796406e-08,0.3360799849033356,0.0026699998416006565,30.87157994381371,-0.000750000006519258,6.1648760000000005,135.63916,2454968.639,0.6459999999999999,3.262,55.8,0.006999999999999999,0.6966399999999999,0.79,0.065,86.69,1021.0,256.35,11.19,0.393,0.268,0.0,0.0,5854.0,4.4060000000000015,-0.12,1.012,0.951,2.695,11.553,14.4,4.0
K00116.04,-0.7637199759483337,0.247079998254776,-0.0017439081566408274,0.0525202639400959,0.0016200000391108913,-9.961753845214844,115.47045367680258,-0.0018400000408291817,-0.0007699999841861428,-9.498451216894138e-09,0.5054000020027161,0.0007699999841861428,23.257835610474284,-0.0007699999841861428,23.9800854,147.537,2454980.537,0.95,5.351,104.0,0.012,0.05654,1.31,0.16,85.45,649.0,41.94,11.98,0.393,0.268,0.0,0.0,5854.0,4.4060000000000015,-0.12,1.012,0.951,4.178,10.878,17.1,4.0
K05512.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01733.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04407.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01135.01,-0.4520399868488312,0.13981999456882474,-0.009654731489717959,0.055158723145723336,0.006809999933466315,-3.9766011238098153,16.23198634614767,-0.003899999894201757,0.0,-2.0267998764095236e-07,0.29592999815940857,0.0034499999601393947,41.407186162100814,0.0,0.986620248,448.5959,2455281.596,1.252,3.9722,1345.8,0.29100000000000004,0.05334,43.98,0.02,26.63,2308.0,6719.67,1.4,0.31,0.304,0.0,0.0,6243.0,4.176,-0.26,1.385,1.0490000000000002,4.499,15.545,117.7,1.0
